LCLid,stdorToU,DateTime,consumption_Wh
MAC000016,Std,2013-01-12 04:00:00,33.0
MAC000016,Std,2013-01-12 04:30:00,31.0
MAC000016,Std,2013-01-12 05:00:00,31.0
MAC000016,Std,2013-01-12 05:30:00,31.0
MAC000016,Std,2013-01-12 06:00:00,38.0
MAC000016,Std,2013-01-12 06:30:00,31.0
MAC000016,Std,2013-01-12 07:00:00,30.0
MAC000016,Std,2013-01-12 07:30:00,30.0
MAC000016,Std,2013-01-12 08:00:00,39.0
MAC000016,Std,2013-01-12 08:30:00,32.0
MAC000016,Std,2013-01-12 09:00:00,31.0
MAC000016,Std,2013-01-12 09:30:00,31.0
MAC000016,Std,2013-01-12 10:00:00,35.0
MAC000016,Std,2013-01-12 10:30:00,27.0
MAC000016,Std,2013-01-12 11:00:00,46.0
MAC000016,Std,2013-01-12 11:30:00,26.0
MAC000016,Std,2013-01-12 12:00:00,23.0
MAC000016,Std,2013-01-12 12:30:00,32.0
MAC000016,Std,2013-01-12 13:00:00,32.0
MAC000016,Std,2013-01-12 13:30:00,22.0
MAC000016,Std,2013-01-12 14:00:00,30.0
MAC000016,Std,2013-01-12 14:30:00,28.0
MAC000016,Std,2013-01-12 15:00:00,32.0
MAC000016,Std,2013-01-12 15:30:00,24.0
MAC000016,Std,2013-01-12 16:00:00,24.0
MAC000016,Std,2013-01-12 16:30:00,26.0
MAC000016,Std,2013-01-12 17:00:00,30.0
MAC000016,Std,2013-01-12 17:30:00,30.0
MAC000016,Std,2013-01-12 18:00:00,23.0
MAC000016,Std,2013-01-12 18:30:00,31.0
MAC000016,Std,2013-01-12 19:00:00,29.0
MAC000016,Std,2013-01-12 19:30:00,26.0
MAC000016,Std,2013-01-12 20:00:00,25.0
MAC000016,Std,2013-01-12 20:30:00,26.0
MAC000016,Std,2013-01-12 21:00:00,171.0
MAC000016,Std,2013-01-12 21:30:00,175.0
MAC000016,Std,2013-01-12 22:00:00,119.0
MAC000016,Std,2013-01-12 22:30:00,25.0
MAC000016,Std,2013-01-12 23:00:00,29.0
MAC000016,Std,2013-01-12 23:30:00,20.0
MAC000016,Std,2013-01-13 00:00:00,28.0
MAC000016,Std,2013-01-13 00:30:00,30.0
MAC000016,Std,2013-01-13 01:00:00,17.0
MAC000016,Std,2013-01-13 01:30:00,32.0
MAC000016,Std,2013-01-13 02:00:00,27.0
MAC000016,Std,2013-01-13 02:30:00,24.0
MAC000016,Std,2013-01-13 03:00:00,30.0
MAC000016,Std,2013-01-13 03:30:00,22.0
MAC000016,Std,2013-01-13 04:00:00,26.0
MAC000016,Std,2013-01-13 04:30:00,32.0
MAC000016,Std,2013-01-13 05:00:00,17.0
MAC000016,Std,2013-01-13 05:30:00,31.0
MAC000016,Std,2013-01-13 06:00:00,26.0
MAC000016,Std,2013-01-13 06:30:00,23.0
MAC000016,Std,2013-01-13 07:00:00,28.0
MAC000016,Std,2013-01-13 07:30:00,22.0
MAC000016,Std,2013-01-13 08:00:00,26.0
MAC000016,Std,2013-01-13 08:30:00,31.0
MAC000016,Std,2013-01-13 09:00:00,17.0
MAC000016,Std,2013-01-13 09:30:00,31.0
MAC000016,Std,2013-01-13 10:00:00,25.0
MAC000016,Std,2013-01-13 10:30:00,22.0
MAC000016,Std,2013-01-13 11:00:00,26.0
MAC000016,Std,2013-01-13 11:30:00,24.0
MAC000016,Std,2013-01-13 12:00:00,24.0
MAC000016,Std,2013-01-13 12:30:00,30.0
MAC000016,Std,2013-01-13 13:00:00,21.0
MAC000016,Std,2013-01-13 13:30:00,27.0
MAC000016,Std,2013-01-13 14:00:00,30.0
MAC000016,Std,2013-01-13 14:30:00,17.0
MAC000016,Std,2013-01-13 15:00:00,31.0
MAC000016,Std,2013-01-13 15:30:00,36.0
MAC000016,Std,2013-01-13 16:00:00,32.0
MAC000016,Std,2013-01-13 16:30:00,40.0
MAC000016,Std,2013-01-13 17:00:00,70.0
MAC000016,Std,2013-01-13 17:30:00,53.0
MAC000016,Std,2013-01-13 18:00:00,43.0
MAC000016,Std,2013-01-13 18:30:00,42.0
MAC000016,Std,2013-01-13 19:00:00,52.0
MAC000016,Std,2013-01-13 19:30:00,102.0
MAC000016,Std,2013-01-13 20:00:00,205.0
MAC000016,Std,2013-01-13 20:30:00,121.0
MAC000016,Std,2013-01-13 21:00:00,44.0
MAC000016,Std,2013-01-13 21:30:00,29.0
MAC000016,Std,2013-01-13 22:00:00,28.0
MAC000016,Std,2013-01-13 22:30:00,26.0
MAC000016,Std,2013-01-13 23:00:00,26.0
MAC000016,Std,2013-01-13 23:30:00,29.0
MAC000016,Std,2013-01-14 00:00:00,30.0
MAC000016,Std,2013-01-14 00:30:00,25.0
MAC000016,Std,2013-01-14 01:00:00,30.0
MAC000016,Std,2013-01-14 01:30:00,24.0
MAC000016,Std,2013-01-14 02:00:00,33.0
MAC000016,Std,2013-01-14 02:30:00,25.0
MAC000016,Std,2013-01-14 03:00:00,31.0
MAC000016,Std,2013-01-14 03:30:00,30.0
MAC000016,Std,2013-01-14 04:00:00,25.0
MAC000016,Std,2013-01-14 04:30:00,33.0
MAC000016,Std,2013-01-14 05:00:00,25.0
MAC000016,Std,2013-01-14 05:30:00,28.0
MAC000016,Std,2013-01-14 06:00:00,24.0
MAC000016,Std,2013-01-14 06:30:00,31.0
MAC000016,Std,2013-01-14 07:00:00,29.0
MAC000016,Std,2013-01-14 07:30:00,26.0
MAC000016,Std,2013-01-14 08:00:00,34.0
MAC000016,Std,2013-01-14 08:30:00,25.0
MAC000016,Std,2013-01-14 09:00:00,26.0
MAC000016,Std,2013-01-14 09:30:00,25.0
MAC000016,Std,2013-01-14 10:00:00,33.0
MAC000016,Std,2013-01-14 10:30:00,25.0
MAC000016,Std,2013-01-14 11:00:00,26.0
MAC000016,Std,2013-01-14 11:30:00,33.0
MAC000016,Std,2013-01-14 12:00:00,24.0
MAC000016,Std,2013-01-14 12:30:00,27.0
MAC000016,Std,2013-01-14 13:00:00,24.0
MAC000016,Std,2013-01-14 13:30:00,34.0
MAC000016,Std,2013-01-14 14:00:00,26.0
MAC000016,Std,2013-01-14 14:30:00,24.0
MAC000016,Std,2013-01-14 15:00:00,34.0
MAC000016,Std,2013-01-14 15:30:00,24.0
MAC000016,Std,2013-01-14 16:00:00,27.0
MAC000016,Std,2013-01-14 16:30:00,25.0
MAC000016,Std,2013-01-14 17:00:00,30.0
MAC000016,Std,2013-01-14 17:30:00,28.0
MAC000016,Std,2013-01-14 18:00:00,25.0
MAC000016,Std,2013-01-14 18:30:00,121.0
MAC000016,Std,2013-01-14 19:00:00,233.0
MAC000016,Std,2013-01-14 19:30:00,210.0
MAC000016,Std,2013-01-14 20:00:00,43.0
MAC000016,Std,2013-01-14 20:30:00,24.0
MAC000016,Std,2013-01-14 21:00:00,29.0
MAC000016,Std,2013-01-14 21:30:00,26.0
MAC000016,Std,2013-01-14 22:00:00,28.0
MAC000016,Std,2013-01-14 22:30:00,26.0
MAC000016,Std,2013-01-14 23:00:00,26.0
MAC000016,Std,2013-01-14 23:30:00,24.0
MAC000016,Std,2013-01-15 00:00:00,26.0
MAC000016,Std,2013-01-15 00:30:00,28.0
MAC000016,Std,2013-01-15 01:00:00,28.0
MAC000016,Std,2013-01-15 01:30:00,28.0
MAC000016,Std,2013-01-15 02:00:00,27.0
MAC000016,Std,2013-01-15 02:30:00,26.0
MAC000016,Std,2013-01-15 03:00:00,26.0
MAC000016,Std,2013-01-15 03:30:00,27.0
MAC000016,Std,2013-01-15 04:00:00,31.0
MAC000016,Std,2013-01-15 04:30:00,27.0
MAC000016,Std,2013-01-15 05:00:00,27.0
MAC000016,Std,2013-01-15 05:30:00,25.0
MAC000016,Std,2013-01-15 06:00:00,26.0
MAC000016,Std,2013-01-15 06:30:00,28.0
MAC000016,Std,2013-01-15 07:00:00,29.0
MAC000016,Std,2013-01-15 07:30:00,29.0
MAC000016,Std,2013-01-15 08:00:00,26.0
MAC000016,Std,2013-01-15 08:30:00,24.0
MAC000016,Std,2013-01-15 09:00:00,26.0
MAC000016,Std,2013-01-15 09:30:00,25.0
MAC000016,Std,2013-01-15 10:00:00,29.0
MAC000016,Std,2013-01-15 10:30:00,28.0
MAC000016,Std,2013-01-15 11:00:00,28.0
MAC000016,Std,2013-01-15 11:30:00,26.0
MAC000016,Std,2013-01-15 12:00:00,23.0
MAC000016,Std,2013-01-15 12:30:00,24.0
MAC000016,Std,2013-01-15 13:00:00,25.0
MAC000016,Std,2013-01-15 13:30:00,27.0
MAC000016,Std,2013-01-15 14:00:00,28.0
MAC000016,Std,2013-01-15 14:30:00,29.0
MAC000016,Std,2013-01-15 15:00:00,26.0
MAC000016,Std,2013-01-15 15:30:00,26.0
MAC000016,Std,2013-01-15 16:00:00,23.0
MAC000016,Std,2013-01-15 16:30:00,25.0
MAC000016,Std,2013-01-15 17:00:00,28.0
MAC000016,Std,2013-01-15 17:30:00,27.0
MAC000016,Std,2013-01-15 18:00:00,29.0
MAC000016,Std,2013-01-15 18:30:00,25.0
MAC000016,Std,2013-01-15 19:00:00,24.0
MAC000016,Std,2013-01-15 19:30:00,158.0
MAC000016,Std,2013-01-15 20:00:00,220.0
MAC000016,Std,2013-01-15 20:30:00,27.0
MAC000016,Std,2013-01-15 21:00:00,27.0
MAC000016,Std,2013-01-15 21:30:00,36.0
MAC000016,Std,2013-01-15 22:00:00,27.0
MAC000016,Std,2013-01-15 22:30:00,27.0
MAC000016,Std,2013-01-15 23:00:00,31.0
MAC000016,Std,2013-01-15 23:30:00,32.0
MAC000016,Std,2013-01-16 00:00:00,27.0
